handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,customTextField1,customTextCharLimit1,customTextMandatory1
48eae28d-2d63-407f-8136-d9a9fd79de32,Product,סוללה לאמבטיה - TPAD31,Model: קולורדו<br>Description: קולורדו סוללה לאמבטיה<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD31.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD31A.jpg,סניטריה;ברזים (ק.מ);סוללה לאמבטיה (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),619_TPAD31,,1211,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22645446-a583-4a0d-9c18-27dc653122c7,Product,מזלף - TPAD32,Model: קולורדו<br>Description: קולורדו מזלף + צינור + מאחז<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD32.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD32A.jpg,סניטריה;ברזים (ק.מ);מזלף (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),620_TPAD32,,183,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97351b44-2dce-4eaf-acf8-92eafd8db0e0,Product,ברז - TPAD33,Model: קולורדו<br>Description: קולורדו ברז פרח נמוך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD33.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD33A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),621_TPAD33,,724,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa723889-5f8c-4258-b934-9fab843d789d,Product,ברז - TPAD34,Model: קולורדו<br>Description: קולורדו ברז פרח גבוה<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD34.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD34A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),622_TPAD34,,846,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c912a020-3d54-4c20-be49-109f4c09fd25,Product,ברז - TPAD35,Model: קולורדו<br>Description: קולורדו ברז קיר עם פיית מילוי<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD35.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD35A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),623_TPAD35,,724,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b167b44a-131b-4b68-a68c-e1327c7cb1bb,Product,אינטרפוץ 3 דרך - TPAD36,Model: קולורדו מערכת קיר 3 דרך<br>Description: קולורדו כיסוי + ידית 3 דרך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD36.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD36A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 3 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו מערכת קיר 3 דרך (מודל),624_TPAD36,,183,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281a674e-5490-42e1-844d-fefbad33f881,Product,אינטרפוץ 3 דרך - TPAD37,Model: קולורדו מערכת קיר 3 דרך<br>Description: גוף 3 דרך סמרט/קולורדו/קסקד<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD36.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD36A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 3 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו מערכת קיר 3 דרך (מודל),625_TPAD37,,213,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb242c6-3443-4ad6-bef1-b763fcc43a5f,Product,אינטרפוץ 4 דרך - TPAD38,Model: קולורדו מערכת קיר 4 דרך<br>Description: קולורדו כיסוי + ידית 4 דרך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD38.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD38A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 4 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו מערכת קיר 4 דרך (מודל),626_TPAD38,,274,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58b8c596-f4c1-42c2-8b2d-d34991ffd593,Product,אינטרפוץ 4 דרך - TPAD39,Model: קולורדו מערכת קיר 4 דרך<br>Description: גוף 4 דרך סמרט/קולורדו/קסקד<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD38.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD38A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 4 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו מערכת קיר 4 דרך (מודל),627_TPAD39,,304,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b67de3-07c3-450d-9aaf-c65bba8b2d27,Product,ברז - TPAD40,Model: קסקד<br>Description: קסקד ברז פרח נמוך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD40.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD40A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד (מודל),628_TPAD40,,846,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc595862-6a1b-4b27-802c-65481687e111,Product,ברז - TPAD41,Model: קסקד<br>Description: קסקד ברז פרח בינוני<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD41.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD41A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד (מודל),629_TPAD41,,967,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320c7070-41d7-41b8-b42c-a9a49bfa712c,Product,אינטרפוץ 4 דרך - TPAD42,Model: קסקד מערכת קיר 3 דרך<br>Description: קסקד כיסוי + ידית 3 דרך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD42.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD42A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 4 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד מערכת קיר 3 דרך (מודל),630_TPAD42,,213,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272af2ce-ac27-48bf-86c6-9e29dcc2f454,Product,אינטרפוץ 3 דרך - TPAD43,Model: קסקד מערכת קיר 3 דרך<br>Description: גוף 3 דרך סמרט/קולורדו/קסקד<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD42.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD42A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 3 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד מערכת קיר 3 דרך (מודל),631_TPAD43,,213,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f0b6c6-fae6-46fb-b6fa-5172aadf5536,Product,אינטרפוץ 4 דרך - TPAD44,Model: קסקד מערכת קיר 4 דרך<br>Description: קסקד כיסוי + ידית 4 דרך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD44.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD44A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 4 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד מערכת קיר 4 דרך (מודל),632_TPAD44,,274,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e4d5f6-f611-431d-ac6b-2461a5c8ed27,Product,אינטרפוץ 3 דרך - TPAD45,Model: קסקד מערכת קיר 4 דרך<br>Description: גוף 4 דרך סמרט/קולורדו/קסקד<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD44.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD44A.jpg,סניטריה;ברזים (ק.מ);אינטרפוץ 3 דרך (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד מערכת קיר 4 דרך (מודל),633_TPAD45,,304,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270a5e0-93dd-4199-a504-7e82498b14a0,Product,ברז - TPAD46,Model: מיאמי<br>Description: מיאמי ברז פרח נמוך<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD46.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD46A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),634_TPAD46,,541,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea7c7b0-e634-40d7-860e-2afd790f7fba,Product,ברז - TPAD47,Model: מיאמי<br>Description: מיאמי ברז פרח גבוה ניקל<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD47.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD47A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),635_TPAD47,,602,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fe7cbd2-e287-4c73-8836-30d0d99d2c3f,Product,ברז - TPAD48,Model: מיאמי<br>Description: מיאמי ברז מים קרים<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD48.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD48A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),636_TPAD48,,134,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28476e06-37d2-4ddb-83a3-c95ef06623a2,Product,ברז - TPAD49,Model: מיאמי<br>Description: מיאמי ברז מים קרים פרח גבוה מהמשטח<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD49.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD49A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),637_TPAD49,,140,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ab290c-1aad-4c78-ab48-00cbf65d822c,Product,ברז - TPAD50,Model: מיאמי<br>Description: מיאמי ברז מים קרים גבוה מהקיר<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD50.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD50A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),638_TPAD50,,116,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435739ea-6d49-486e-a0bc-998538035434,Product,ברז - TPAD51,Model: מיאמי<br>Description: מיאמי ברז פרח מים קרים פייה קצרה<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD51.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD51A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),639_TPAD51,,176,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8452a20b-dd49-43d3-b812-ebe0a895675f,Product,ברז - TPAD52,Model: מיאמי<br>Description: מיאמי ברז מים קרים מהקיר<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD52.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD52A.jpg,סניטריה;ברזים (ק.מ);ברז (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),640_TPAD52,,103,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66300d5a-1df7-4e8e-b351-5f482207e420,Product,סט - TPAD53,Model: קולורדו<br>Description: קולורדו סט ברזים מדופן 4 חלקים<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD53.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD53A.jpg,סניטריה;ברזים (ק.מ);סט (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),641_TPAD53,,1332,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56336333-392a-4471-8416-e9060675259f,Product,סט - TPAD54,Model: הרמוני<br>Description: הרמוני סט ברזים מדופן 4 חלקים<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD54.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD54A.jpg,סניטריה;ברזים (ק.מ);סט (ת.ק);מקלחות וחדרי שירותים (מתחם);הרמוני (מודל),642_TPAD54,,1089,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b26263-cfcf-48ef-87e6-91ba4ad1c6c2,Product,סט - TPAD55,Model: קסקד<br>Description: קסקד סט ברזים מדופן 4 חלקים<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD55.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD55A.jpg,סניטריה;ברזים (ק.מ);סט (ת.ק);מקלחות וחדרי שירותים (מתחם);קסקד (מודל),643_TPAD55,,1576,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a121915-54ea-4ff1-bde4-625f7ad509d0,Product,מזלף - TPAD56,Model: גאלה<br>Description: גאלה מזלף + צינור + מאחז<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD56.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD56A.jpg,סניטריה;ברזים (ק.מ);מזלף (ת.ק);מקלחות וחדרי שירותים (מתחם);גאלה (מודל),644_TPAD56,,176,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a20c9a77-86c4-4afc-919a-b10bf018e7ef,Product,מזלף - TPAD57,Model: מלודי<br>Description: מלודי מזלף + צינור + מאחז<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD57.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD57A.jpg,סניטריה;ברזים (ק.מ);מזלף (ת.ק);מקלחות וחדרי שירותים (מתחם);מלודי (מודל),645_TPAD57,,176,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96c748a2-2d19-4ec6-88c1-1ab20a837a6a,Product,מזלף - TPAD58,Model: קולורדו<br>Description: קולורדו מזלף + צינור + מאחז<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD58.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD58A.jpg,סניטריה;ברזים (ק.מ);מזלף (ת.ק);מקלחות וחדרי שירותים (מתחם);קולורדו (מודל),646_TPAD58,,183,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6a1f20f-a822-4830-8a05-de8494d97162,Product,מזלף - TPAD59,Model: מיאמי<br>Description: מיאמי מזלף + צינור + מאחז<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD59.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD59A.jpg,סניטריה;ברזים (ק.מ);מזלף (ת.ק);מקלחות וחדרי שירותים (מתחם);מיאמי (מודל),647_TPAD59,,225,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ecf3b98-83a8-40a1-b1a1-1ef1ea533909,Product,מזלף - TPAD60,Model: שיקגו<br>Description: שיקגו מזלף + צינור + מאחז<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD60.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Faucets/Pictures/TPAD60A.jpg,סניטריה;ברזים (ק.מ);מזלף (ת.ק);מקלחות וחדרי שירותים (מתחם);שיקגו (מודל),648_TPAD60,,170,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
