No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
622,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,225,WA5019,S-GFYG505,GFYG505,3,GFYG505,,,sunbrella fabric,Chair - GFYG505,Chair,,55×61×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,487,,,,,,,,,,3.5,,,1705,17%,1994,3,5983,2.5,4986,,2.2,4387,,2393,120.0%,,,,
623,ריהוט גן,,,,Coffee table,,,,Yong Ge,YG,,,,,225,WA2030m,S-GFYG505,GFYG506,,GFYG505,,,frosted glass top,Coffee table - GFYG506,Coffee table,,45.5×45.5×53,0.08,,,,,,,,60 ימי עבודה בכפוף להבהרות,,307,,,,,,,,,,3.5,,,1075,17%,1257,3,3771,2.5,3143,,2.2,2766,,1509,120.0%,,,,
624,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,226,WA6008,S-GFYG507,GFYG507,1,GFYG507,GFYG507A,,1000 hours,Chair - GFYG507,Chair,,63×78×69,0.14,,,,,,,,60 ימי עבודה בכפוף להבהרות,,507,,,,,,,,,,3.5,,,1775,17%,2076,3,6228,2.5,5190,,2.2,4568,,2491,120.0%,,,,
625,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,226,WA6008,S-GFYG507,GFYG507,2,GFYG507,GFYG507A,,1500 hours,Chair - GFYG507,Chair,,63×78×69,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,533,,,,,,,,,,3.5,,,1866,17%,2183,3,6548,2.5,5457,,2.2,4802,,2619,120.0%,,,,
626,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,226,WA6008,S-GFYG507,GFYG507,3,GFYG507,GFYG507A,,sunbrella fabric,Chair - GFYG507,Chair,,63×78×69,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,600,,,,,,,,,,3.5,,,2100,17%,2457,3,7371,2.5,6143,,2.2,5405,,2948,120.0%,,,,
627,ריהוט גן,,,,Coffee table,,,,Yong Ge,YG,,,,,226,WA2012m,S-GFYG507,GFYG508,1,GFYG507,GFYG507A,,frosted glass top,Coffee table - GFYG508,Coffee table,,60.5×60.5×35,0.13,,,,,,,,60 ימי עבודה בכפוף להבהרות,,340,,,,,,,,,,3.5,,,1190,17%,1392,3,4177,2.5,3481,,2.2,3063,,1671,120.0%,,,,
628,ריהוט גן,,,,Coffee table,,,,Yong Ge,YG,,,,,226,WA2012m,S-GFYG507,GFYG508,2,GFYG507,GFYG507A,,teak top,Coffee table - GFYG508,Coffee table,,60.5×60.5×35,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,507,,,,,,,,,,3.5,,,1775,17%,2076,3,6228,2.5,5190,,2.2,4568,,2491,120.0%,,,,
629,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,227,WA6008,S-GFYG509,GFYG509,1,GFYG509,"GFYG509A, GFYG509B",,1000 hours,Chair - GFYG509,Chair,,63×78×69,0.14,,,,,,,,60 ימי עבודה בכפוף להבהרות,,507,,,,,,,,,,3.5,,,1775,17%,2076,3,6228,2.5,5190,,2.2,4568,,2491,120.0%,,,,
630,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,227,WA6008,S-GFYG509,GFYG509,2,GFYG509,"GFYG509A, GFYG509B",,1500 hours,Chair - GFYG509,Chair,,63×78×69,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,533,,,,,,,,,,3.5,,,1866,17%,2183,3,6548,2.5,5457,,2.2,4802,,2619,120.0%,,,,
631,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,227,WA6008,S-GFYG509,GFYG509,3,GFYG509,"GFYG509A, GFYG509B",,sunbrella fabric,Chair - GFYG509,Chair,,63×78×69,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,600,,,,,,,,,,3.5,,,2100,17%,2457,3,7371,2.5,6143,,2.2,5405,,2948,120.0%,,,,
632,ריהוט גן,,,,Coffee table,,,,Yong Ge,YG,,,,,227,WA2011m,S-GFYG509,GFYG510,1,GFYG509,"GFYG509A, GFYG509B",,frosted glass top,Coffee table - GFYG510,Coffee table,,80.5×80.5×35,0.24,,,,,,,,60 ימי עבודה בכפוף להבהרות,,487,,,,,,,,,,3.5,,,1705,17%,1994,3,5983,2.5,4986,,2.2,4387,,2393,120.0%,,,,
633,ריהוט גן,,,,Coffee table,,,,Yong Ge,YG,,,,,227,WA2011m,S-GFYG509,GFYG510,2,GFYG509,"GFYG509A, GFYG509B",,teak top,Coffee table - GFYG510,Coffee table,,80.5×80.5×35,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,780,,,,,,,,,,3.5,,,2730,17%,3194,3,9582,2.5,7985,,2.2,7027,,3833,120.0%,,,,
634,ריהוט גן,,,,Round Bed,,,,Yong Ge,YG,,,,,259,WA1016F,S-GFYG511,GFYG511,1,GFYG511,"GFYG511A, GFYG511B",,1000 hours,Round Bed - GFYG511,Round Bed,,156×156×146,2,,,,,,,,60 ימי עבודה בכפוף להבהרות,,3607,,,,,,,,,,3.5,,,12625,17%,14771,3,44312,2.5,36927,,2.2,32495,,17725,120.0%,,,,
635,ריהוט גן,,,,Round Bed,,,,Yong Ge,YG,,,,,259,WA1016F,S-GFYG511,GFYG511,2,GFYG511,"GFYG511A, GFYG511B",,1500 hours,Round Bed - GFYG511,Round Bed,,156×156×146,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,3953,,,,,,,,,,3.5,,,13836,17%,16188,3,48563,2.5,40469,,2.2,35613,,19425,120.0%,,,,
